2, 4800, Note_on_c, 0, 52, 95
2, 4800, Note_on_c, 0, 48, 95
2, 5040, Note_off_c, 0, 60, 80
2, 5040, Note_off_c, 0, 52, 80
2, 5040, Note_off_c, 0, 48, 80
2, 5520, Note_on_c, 0, 60, 95
2, 5520, Note_on_c, 0, 52, 95
2, 5520, Note_on_c, 0, 48, 95
2, 5760, Note_off_c, 0, 60, 80
2, 5760, Note_off_c, 0, 52, 80
2, 5760, Note_off_c, 0, 48, 80
2, 6240, Note_on_c, 0, 55, 95
2, 6240, Note_on_c, 0, 52, 95
2, 6240, Note_on_c, 0, 48, 95
2, 6240, Note_on_c, 0, 43, 95
2, 6480, Note_off_c, 0, 55, 80
2, 6480, Note_off_c, 0, 52, 80
2, 6480, Note_off_c, 0, 48, 80
2, 6480, Note_off_c, 0, 43, 80
2, 6960, Note_on_c, 0, 55, 95
2, 6960, Note_on_c, 0, 52, 95
2, 6960, Note_on_c, 0, 48, 95
2, 6960, Note_on_c, 0, 43, 95
2, 7200, Note_off_c, 0, 55, 80
2, 7200, Note_off_c, 0, 52, 80
2, 7200, Note_off_c, 0, 48, 80
2, 7200, Note_off_c, 0, 43, 80
2, 7680, Note_on_c, 0, 57, 95
2, 7680, Note_on_c, 0, 53, 95
2, 7680, Note_on_c, 0, 48, 95
2, 7680, Note_on_c, 0, 45, 95
2, 7920, Note_off_c, 0, 57, 80
2, 7920, Note_off_c, 0, 53, 80
2, 7920, Note_off_c, 0, 48, 80
2, 7920, Note_off_c, 0, 45, 80
2, 7920, Note_on_c, 0, 55, 95
2, 7920, Note_on_c, 0, 52, 95
2, 7920, Note_on_c, 0, 48, 95
2, 7920, Note_on_c, 0, 43, 95
2, 8160, Note_off_c, 0, 55, 80
2, 8160, Note_off_c, 0, 52, 80
2, 8160, Note_off_c, 0, 48, 80
2, 8160, Note_off_c, 0, 43, 80
2, 8400, Note_on_c, 0, 55, 95
2, 8400, Note_on_c, 0, 52, 95
2, 8400, Note_on_c, 0, 48, 95
2, 8400, Note_on_c, 0, 43, 95
2, 8640, Note_off_c, 0, 55, 80
2, 8640, Note_off_c, 0, 52, 80
2, 8640, Note_off_c, 0, 48, 80
2, 8640, Note_off_c, 0, 43, 80
2, 9120, Note_on_c, 0, 55, 95
2, 9120, Note_on_c, 0, 52, 95
2, 9120, Note_on_c, 0, 48, 95
2, 9120, Note_on_c, 0, 43, 95
2, 9360, Note_off_c, 0, 55, 80
2, 9360, Note_off_c, 0, 52, 80
2, 9360, Note_off_c, 0, 48, 80
2, 9360, Note_off_c, 0, 43, 80
2, 9840, Note_on_c, 0, 55, 95
2, 9840, Note_on_c, 0, 52, 95
2, 9840, Note_on_c, 0, 48, 95
2, 9840, Note_on_c, 0, 43, 95
2, 10080, Note_off_c, 0, 55, 80
2, 10080, Note_off_c, 0, 52, 80
2, 10080, Note_off_c, 0, 48, 80
2, 10080, Note_off_c, 0, 43, 80
2, 10560, Note_on_c, 0, 57, 95
2, 10560, Note_on_c, 0, 53, 95
2, 10560, Note_on_c, 0, 48, 95
2, 10560, Note_on_c, 0, 45, 95
2, 10800, Note_off_c, 0, 57, 80
2, 10800, Note_off_c, 0, 53, 80
2, 10800, Note_off_c, 0, 48, 80
2, 10800, Note_off_c, 0, 45, 80
2, 10800, Note_on_c, 0, 55, 95
2, 10800, Note_on_c, 0, 52, 95
2, 10800, Note_on_c, 0, 48, 95
2, 10800, Note_on_c, 0, 43, 95
2, 11040, Note_off_c, 0, 55, 80
2, 11040, Note_off_c, 0, 52, 80
2, 11040, Note_off_c, 0, 48, 80
2, 11040, Note_off_c, 0, 43, 80
2, 11280, Note_on_c, 0, 55, 95
2, 11280, Note_on_c, 0, 52, 95
2, 11280, Note_on_c, 0, 48, 95
2, 11280, Note_on_c, 0, 43, 95
2, 11520, Note_off_c, 0, 55, 80
2, 11520, Note_off_c, 0, 52, 80
2, 11520, Note_off_c, 0, 48, 80
2, 11520, Note_off_c, 0, 43, 80
2, 12000, Note_on_c, 0, 55, 95
2, 12000, Note_on_c, 0, 52, 95
2, 12000, Note_on_c, 0, 48, 95
2, 12000, Note_on_c, 0, 43, 95
2, 12240, Note_off_c, 0, 55, 80
2, 12240, Note_off_c, 0, 52, 80
2, 12240, Note_off_c, 0, 48, 80
2, 12240, Note_off_c, 0, 43, 80
2, 12720, Note_on_c, 0, 59, 95
2, 12720, Note_on_c, 0, 55, 95
2, 12720, Note_on_c, 0, 52, 95
2, 12720, Note_on_c, 0, 47, 95
2, 12960, Note_off_c, 0, 59, 80
2, 12960, Note_off_c, 0, 55, 80
2, 12960, Note_off_c, 0, 52, 80
2, 12960, Note_off_c, 0, 47, 80
2, 13440, Note_on_c, 0, 57, 95
2, 13440, Note_on_c, 0, 52, 95
2, 13440, Note_on_c, 0, 48, 95
2, 13440, Note_on_c, 0, 45, 95
2, 13680, Note_off_c, 0, 57, 80
2, 13680, Note_off_c, 0, 52, 80
2, 13680, Note_off_c, 0, 48, 80
2, 13680, Note_off_c, 0, 45, 80
2, 14160, Note_on_c, 0, 57, 95
2, 14160, Note_on_c, 0, 52, 95
2, 14160, Note_on_c, 0, 48, 95
2, 14160, Note_on_c, 0, 45, 95
2, 14400, Note_off_c, 0, 57, 80
2, 14400, Note_off_c, 0, 52, 80
2, 14400, Note_off_c, 0, 48, 80
2, 14400, Note_off_c, 0, 45, 80
2, 14880, Note_on_c, 0, 57, 95
2, 14880, Note_on_c, 0, 53, 95
2, 14880, Note_on_c, 0, 50, 95
2, 14880, Note_on_c, 0, 45, 95
2, 15120, Note_off_c, 0, 57, 80
2, 15120, Note_off_c, 0, 53, 80
2, 15120, Note_off_c, 0, 50, 80
2, 15120, Note_off_c, 0, 45, 80
2, 15600, Note_on_c, 0, 55, 95
2, 15600, Note_on_c, 0, 50, 95
2, 15600, Note_on_c, 0, 47, 95
2, 15600, Note_on_c, 0, 43, 95
2, 15840, Note_off_c, 0, 55, 80
2, 15840, Note_off_c, 0, 50, 80
2, 15840, Note_off_c, 0, 47, 80
2, 15840, Note_off_c, 0, 43, 80
2, 16320, Note_on_c, 0, 55, 95
2, 16320, Note_on_c, 0, 52, 95
2, 16320, Note_on_c, 0, 48, 95
2, 16320, Note_on_c, 0, 43, 95
2, 16560, Note_off_c, 0, 55, 80
2, 16560, Note_off_c, 0, 52, 80
2, 16560, Note_off_c, 0, 48, 80
2, 16560, Note_off_c, 0, 43, 80
2, 17040, Note_on_c, 0, 55, 95
2, 17040, Note_on_c, 0, 52, 95
2, 17040, Note_on_c, 0, 48, 95
2, 17040, Note_on_c, 0, 43, 95
2, 17280, Note_off_c, 0, 55, 80
2, 17280, Note_off_c, 0, 52, 80
2, 17280, Note_off_c, 0, 48, 80
2, 17280, Note_off_c, 0, 43, 80
2, 17760, Note_on_c, 0, 57, 95
2, 17760, Note_on_c, 0, 53, 95
2, 17760, Note_on_c, 0, 48, 95
2, 17760, Note_on_c, 0, 45, 95
2, 18000, Note_off_c, 0, 57, 80
2, 18000, Note_off_c, 0, 53, 80
2, 18000, Note_off_c, 0, 48, 80
2, 18000, Note_off_c, 0, 45, 80
2, 18480, Note_on_c, 0, 59, 95
2, 18480, Note_on_c, 0, 55, 95
2, 18480, Note_on_c, 0, 50, 95
2, 18480, Note_on_c, 0, 47, 95
2, 18720, Note_off_c, 0, 59, 80
2, 18720, Note_off_c, 0, 55, 80
2, 18720, Note_off_c, 0, 50, 80
2, 18720, Note_off_c, 0, 47, 80
2, 19200, Note_on_c, 0, 60, 95
2, 19200, Note_on_c, 0, 55, 95
2, 19200, Note_on_c, 0, 52, 95
2, 19200, Note_on_c, 0, 48, 95
2, 19440, Note_off_c, 0, 60, 80
2, 19440, Note_off_c, 0, 55, 80
2, 19440, Note_off_c, 0, 52, 80
2, 19440, Note_off_c, 0, 48, 80
2, 19920, Note_on_c, 0, 57, 95
2, 19920, Note_on_c, 0, 52, 95
2, 19920, Note_on_c, 0, 48, 95
2, 19920, Note_on_c, 0, 45, 95
2, 20160, Note_off_c, 0, 57, 80
2, 20160, Note_off_c, 0, 52, 80
2, 20160, Note_off_c, 0, 48, 80
2, 20160, Note_off_c, 0, 45, 80
2, 20640, Note_on_c, 0, 57, 95
2, 20640, Note_on_c, 0, 53, 95
2, 20640, Note_on_c, 0, 50, 95
2, 20640, Note_on_c, 0, 45, 95
2, 20880, Note_off_c, 0, 57, 80
2, 20880, Note_off_c, 0, 53, 80
2, 20880, Note_off_c, 0, 50, 80
2, 20880, Note_off_c, 0, 45, 80
2, 21360, Note_on_c, 0, 55, 95
2, 21360, Note_on_c, 0, 50, 95
2, 21360, Note_on_c, 0, 47, 95
2, 21360, Note_on_c, 0, 43, 95
2, 21600, Note_off_c, 0, 55, 80
2, 21600, Note_off_c, 0, 50, 80
2, 21600, Note_off_c, 0, 47, 80
2, 21600, Note_off_c, 0, 43, 80
2, 22080, Note_on_c, 0, 55, 95
2, 22080, Note_on_c, 0, 52, 95
2, 22080, Note_on_c, 0, 48, 95
2, 22080, Note_on_c, 0, 43, 95
2, 22320, Note_off_c, 0, 55, 80
2, 22320, Note_off_c, 0, 52, 80
2, 22320, Note_off_c, 0, 48, 80
2, 22320, Note_off_c, 0, 43, 80
2, 22800, Note_on_c, 0, 55, 95
2, 22800, Note_on_c, 0, 52, 95
2, 22800, Note_on_c, 0, 48, 95
2, 22800, Note_on_c, 0, 43, 95
2, 23040, Note_off_c, 0, 55, 80
2, 23040, Note_off_c, 0, 52, 80
2, 23040, Note_off_c, 0, 48, 80
2, 23040, Note_off_c, 0, 43, 80
2, 23520, Note_on_c, 0, 57, 95
2, 23520, Note_on_c, 0, 53, 95
2, 23520, Note_on_c, 0, 48, 95
2, 23520, Note_on_c, 0, 45, 95
2, 23760, Note_off_c, 0, 57, 80
2, 23760, Note_off_c, 0, 53, 80
2, 23760, Note_off_c, 0, 48, 80
2, 23760, Note_off_c, 0, 45, 80
2, 24240, Note_on_c, 0, 59, 95
2, 24240, Note_on_c, 0, 55, 95
2, 24240, Note_on_c, 0, 50, 95
2, 24240, Note_on_c, 0, 47, 95
2, 24480, Note_off_c, 0, 59, 80
2, 24480, Note_off_c, 0, 55, 80
2, 24480, Note_off_c, 0, 50, 80
2, 24480, Note_off_c, 0, 47, 80
2, 24960, Note_on_c, 0, 55, 95
2, 24960, Note_on_c, 0, 52, 95
2, 24960, Note_on_c, 0, 48, 95
2, 24960, Note_on_c, 0, 43, 95
2, 25200, Note_off_c, 0, 55, 80
2, 25200, Note_off_c, 0, 52, 80
2, 25200, Note_off_c, 0, 48, 80
2, 25200, Note_off_c, 0, 43, 80
2, 25680, Note_on_c, 0, 57, 95
2, 25680, Note_on_c, 0, 53, 95
2, 25680, Note_on_c, 0, 48, 95
2, 25680, Note_on_c, 0, 45, 95
2, 25920, Note_off_c, 0, 57, 80
2, 25920, Note_off_c, 0, 53, 80
2, 25920, Note_off_c, 0, 48, 80
2, 25920, Note_off_c, 0, 45, 80
2, 26400, Note_on_c, 0, 55, 95
2, 26400, Note_on_c, 0, 52, 95
2, 26400, Note_on_c, 0, 47, 95
2, 26400, Note_on_c, 0, 43, 95
2, 26640, Note_off_c, 0, 55, 80
2, 26640, Note_off_c, 0, 52, 80
2, 26640, Note_off_c, 0, 47, 80
2, 26640, Note_off_c, 0, 43, 80
2, 27120, Note_on_c, 0, 55, 95
2, 27120, Note_on_c, 0, 50, 95
2, 27120, Note_on_c, 0, 47, 95
2, 27120, Note_on_c, 0, 43, 95
2, 27360, Note_off_c, 0, 55, 80
2, 27360, Note_off_c, 0, 50, 80
2, 27360, Note_off_c, 0, 47, 80
2, 27360, Note_off_c, 0, 43, 80
2, 27840, Note_on_c, 0, 55, 95
2, 27840, Note_on_c, 0, 52, 95
2, 27840, Note_on_c, 0, 48, 95
2, 27840, Note_on_c, 0, 43, 95
2, 28080, Note_off_c, 0, 55, 80
2, 28080, Note_off_c, 0, 52, 80
2, 28080, Note_off_c, 0, 48, 80
2, 28080, Note_off_c, 0, 43, 80
2, 28560, Note_on_c, 0, 55, 95
2, 28560, Note_on_c, 0, 52, 95
2, 28560, Note_on_c, 0, 48, 95
2, 28560, Note_on_c, 0, 43, 95
2, 28800, Note_off_c, 0, 55, 80
2, 28800, Note_off_c, 0, 52, 80
2, 28800, Note_off_c, 0, 48, 80
2, 28800, Note_off_c, 0, 43, 80
2, 29280, Note_on_c, 0, 55, 95
2, 29280, Note_on_c, 0, 52, 95
2, 29280, Note_on_c, 0, 48, 95
2, 29280, Note_on_c, 0, 43, 95
2, 29520, Note_off_c, 0, 55, 80
2, 29520, Note_off_c, 0, 52, 80
2, 29520, Note_off_c, 0, 48, 80
2, 29520, Note_off_c, 0, 43, 80
2, 30000, Note_on_c, 0, 55, 95
2, 30000, Note_on_c, 0, 52, 95
2, 30000, Note_on_c, 0, 48, 95
2, 30000, Note_on_c, 0, 43, 95
2, 30240, Note_off_c, 0, 55, 80
2, 30240, Note_off_c, 0, 52, 80
2, 30240, Note_off_c, 0, 48, 80
2, 30240, Note_off_c, 0, 43, 80
2, 30720, Note_on_c, 0, 57, 95
2, 30720, Note_on_c, 0, 53, 95
2, 30720, Note_on_c, 0, 48, 95
2, 30720, Note_on_c, 0, 45, 95
2, 30960, Note_off_c, 0, 57, 80
2, 30960, Note_off_c, 0, 53, 80
2, 30960, Note_off_c, 0, 48, 80
2, 30960, Note_off_c, 0, 45, 80
2, 30960, Note_on_c, 0, 55, 95
2, 30960, Note_on_c, 0, 52, 95
2, 30960, Note_on_c, 0, 48, 95
2, 30960, Note_on_c, 0, 43, 95
2, 31200, Note_off_c, 0, 55, 80
2, 31200, Note_off_c, 0, 52, 80
2, 31200, Note_off_c, 0, 48, 80
2, 31200, Note_off_c, 0, 43, 80
2, 31440, Note_on_c, 0, 55, 95
2, 31440, Note_on_c, 0, 52, 95
2, 31440, Note_on_c, 0, 48, 95
2, 31440, Note_on_c, 0, 43, 95
2, 31680, Note_off_c, 0, 55, 80
2, 31680, Note_off_c, 0, 52, 80
2, 31680, Note_off_c, 0, 48, 80
2, 31680, Note_off_c, 0, 43, 80
2, 32160, Note_on_c, 0, 55, 95
2, 32160, Note_on_c, 0, 52, 95
2, 32160, Note_on_c, 0, 48, 95
2, 32160, Note_on_c, 0, 43, 95
2, 32400, Note_off_c, 0, 55, 80
2, 32400, Note_off_c, 0, 52, 80
2, 32400, Note_off_c, 0, 48, 80
2, 32400, Note_off_c, 0, 43, 80
2, 32880, Note_on_c, 0, 55, 95
2, 32880, Note_on_c, 0, 52, 95
2, 32880, Note_on_c, 0, 48, 95
2, 32880, Note_on_c, 0, 43, 95
2, 33120, Note_off_c, 0, 55, 80
2, 33120, Note_off_c, 0, 52, 80
2, 33120, Note_off_c, 0, 48, 80
2, 33120, Note_off_c, 0, 43, 80
2, 33600, Note_on_c, 0, 57, 95
2, 33600, Note_on_c, 0, 53, 95
2, 33600, Note_on_c, 0, 48, 95
2, 33600, Note_on_c, 0, 45, 95
2, 33840, Note_off_c, 0, 57, 80
2, 33840, Note_off_c, 0, 53, 80
2, 33840, Note_off_c, 0, 48, 80
2, 33840, Note_off_c, 0, 45, 80
2, 33840, Note_on_c, 0, 55, 95
2, 33840, Note_on_c, 0, 52, 95
2, 33840, Note_on_c, 0, 48, 95
2, 33840, Note_on_c, 0, 43, 95
2, 34080, Note_off_c, 0, 55, 80
2, 34080, Note_off_c, 0, 52, 80
2, 34080, Note_off_c, 0, 48, 80
2, 34080, Note_off_c, 0, 43, 80
2, 34320, Note_on_c, 0, 55, 95
2, 34320, Note_on_c, 0, 52, 95
2, 34320, Note_on_c, 0, 48, 95
2, 34320, Note_on_c, 0, 43, 95
2, 34560, Note_off_c, 0, 55, 80
2, 34560, Note_off_c, 0, 52, 80
2, 34560, Note_off_c, 0, 48, 80
2, 34560, Note_off_c, 0, 43, 80
2, 35040, Note_on_c, 0, 55, 95
2, 35040, Note_on_c, 0, 52, 95
2, 35040, Note_on_c, 0, 48, 95
2, 35040, Note_on_c, 0, 43, 95
2, 35280, Note_off_c, 0, 55, 80
2, 35280, Note_off_c, 0, 52, 80
2, 35280, Note_off_c, 0, 48, 80
2, 35280, Note_off_c, 0, 43, 80
2, 35760, Note_on_c, 0, 59, 95
2, 35760, Note_on_c, 0, 55, 95
2, 35760, Note_on_c, 0, 52, 95
2, 35760, Note_on_c, 0, 47, 95
2, 36000, Note_off_c, 0, 59, 80
2, 36000, Note_off_c, 0, 55, 80
2, 36000, Note_off_c, 0, 52, 80
2, 36000, Note_off_c, 0, 47, 80
2, 36480, Note_on_c, 0, 57, 95
2, 36480, Note_on_c, 0, 52, 95
2, 36480, Note_on_c, 0, 48, 95
2, 36480, Note_on_c, 0, 45, 95
2, 36720, Note_off_c, 0, 57, 80
2, 36720, Note_off_c, 0, 52, 80
2, 36720, Note_off_c, 0, 48, 80
2, 36720, Note_off_c, 0, 45, 80
2, 37200, Note_on_c, 0, 57, 95
2, 37200, Note_on_c, 0, 52, 95
2, 37200, Note_on_c, 0, 48, 95
2, 37200, Note_on_c, 0, 45, 95
2, 37440, Note_off_c, 0, 57, 80
2, 37440, Note_off_c, 0, 52, 80
2, 37440, Note_off_c, 0, 48, 80
2, 37440, Note_off_c, 0, 45, 80
2, 37920, Note_on_c, 0, 57, 95
2, 37920, Note_on_c, 0, 53, 95
2, 37920, Note_on_c, 0, 50, 95
2, 37920, Note_on_c, 0, 45, 95
2, 38160, Note_off_c, 0, 57, 80
2, 38160, Note_off_c, 0, 53, 80
2, 38160, Note_off_c, 0, 50, 80
2, 38160, Note_off_c, 0, 45, 80
2, 38640, Note_on_c, 0, 55, 95
2, 38640, Note_on_c, 0, 50, 95
2, 38640, Note_on_c, 0, 47, 95
2, 38640, Note_on_c, 0, 43, 95
2, 38880, Note_off_c, 0, 55, 80
2, 38880, Note_off_c, 0, 50, 80
2, 38880, Note_off_c, 0, 47, 80
2, 38880, Note_off_c, 0, 43, 80
2, 39360, Note_on_c, 0, 55, 95
2, 39360, Note_on_c, 0, 52, 95
2, 39360, Note_on_c, 0, 48, 95
2, 39360, Note_on_c, 0, 43, 95
2, 39600, Note_off_c, 0, 55, 80
2, 39600, Note_off_c, 0, 52, 80
2, 39600, Note_off_c, 0, 48, 80
2, 39600, Note_off_c, 0, 43, 80
2, 40080, Note_on_c, 0, 55, 95
2, 40080, Note_on_c, 0, 52, 95
2, 40080, Note_on_c, 0, 48, 95
2, 40080, Note_on_c, 0, 43, 95
2, 40320, Note_off_c, 0, 55, 80
2, 40320, Note_off_c, 0, 52, 80
2, 40320, Note_off_c, 0, 48, 80
2, 40320, Note_off_c, 0, 43, 80
2, 40800, Note_on_c, 0, 57, 95
2, 40800, Note_on_c, 0, 53, 95
2, 40800, Note_on_c, 0, 48, 95
2, 40800, Note_on_c, 0, 45, 95
2, 41040, Note_off_c, 0, 57, 80
2, 41040, Note_off_c, 0, 53, 80
2, 41040, Note_off_c, 0, 48, 80
2, 41040, Note_off_c, 0, 45, 80
2, 41520, Note_on_c, 0, 59, 95
2, 41520, Note_on_c, 0, 55, 95
2, 41520, Note_on_c, 0, 50, 95
2, 41520, Note_on_c, 0, 47, 95
2, 41760, Note_off_c, 0, 59, 80
2, 41760, Note_off_c, 0, 55, 80
2, 41760, Note_off_c, 0, 50, 80
2, 41760, Note_off_c, 0, 47, 80
2, 42240, Note_on_c, 0, 60, 95
2, 42240, Note_on_c, 0, 55, 95
2, 42240, Note_on_c, 0, 52, 95
2, 42240, Note_on_c, 0, 48, 95
2, 42480, Note_off_c, 0, 60, 80
2, 42480, Note_off_c, 0, 55, 80
2, 42480, Note_off_c, 0, 52, 80
2, 42480, Note_off_c, 0, 48, 80
2, 42960, Note_on_c, 0, 57, 95
2, 42960, Note_on_c, 0, 52, 95
2, 42960, Note_on_c, 0, 48, 95
2, 42960, Note_on_c, 0, 45, 95
2, 43200, Note_off_c, 0, 57, 80
2, 43200, Note_off_c, 0, 52, 80
2, 43200, Note_off_c, 0, 48, 80
2, 43200, Note_off_c, 0, 45, 80
2, 43680, Note_on_c, 0, 57, 95
2, 43680, Note_on_c, 0, 53, 95
2, 43680, Note_on_c, 0, 50, 95
2, 43680, Note_on_c, 0, 45, 95
2, 43920, Note_off_c, 0, 57, 80
2, 43920, Note_off_c, 0, 53, 80
2, 43920, Note_off_c, 0, 50, 80
2, 43920, Note_off_c, 0, 45, 80
2, 44400, Note_on_c, 0, 55, 95
2, 44400, Note_on_c, 0, 50, 95
2, 44400, Note_on_c, 0, 47, 95
2, 44400, Note_on_c, 0, 43, 95
2, 44640, Note_off_c, 0, 55, 80
2, 44640, Note_off_c, 0, 50, 80
2, 44640, Note_off_c, 0, 47, 80
2, 44640, Note_off_c, 0, 43, 80
2, 45120, Note_on_c, 0, 55, 95
2, 45120, Note_on_c, 0, 52, 95
2, 45120, Note_on_c, 0, 48, 95
2, 45120, Note_on_c, 0, 43, 95
2, 45360, Note_off_c, 0, 55, 80
2, 45360, Note_off_c, 0, 52, 80
2, 45360, Note_off_c, 0, 48, 80
2, 45360, Note_off_c, 0, 43, 80
2, 45840, Note_on_c, 0, 55, 95
2, 45840, Note_on_c, 0, 52, 95
2, 45840, Note_on_c, 0, 48, 95
2, 45840, Note_on_c, 0, 43, 95
2, 46080, Note_off_c, 0, 55, 80
2, 46080, Note_off_c, 0, 52, 80
2, 46080, Note_off_c, 0, 48, 80
2, 46080, Note_off_c, 0, 43, 80
2, 46560, Note_on_c, 0, 57, 95
2, 46560, Note_on_c, 0, 53, 95
2, 46560, Note_on_c, 0, 48, 95
2, 46560, Note_on_c, 0, 45, 95
2, 46800, Note_off_c, 0, 57, 80
2, 46800, Note_off_c, 0, 53, 80
2, 46800, Note_off_c, 0, 48, 80
2, 46800, Note_off_c, 0, 45, 80
2, 47280, Note_on_c, 0, 59, 95
2, 47280, Note_on_c, 0, 55, 95
2, 47280, Note_on_c, 0, 50, 95
2, 47280, Note_on_c, 0, 47, 95
2, 47520, Note_off_c, 0, 59, 80
2, 47520, Note_off_c, 0, 55, 80
2, 47520, Note_off_c, 0, 50, 80
2, 47520, Note_off_c, 0, 47, 80
2, 48000, Note_on_c, 0, 55, 95
2, 48000, Note_on_c, 0, 52, 95
2, 48000, Note_on_c, 0, 48, 95
2, 48000, Note_on_c, 0, 43, 95
2, 48240, Note_off_c, 0, 55, 80
2, 48240, Note_off_c, 0, 52, 80
2, 48240, Note_off_c, 0, 48, 80
2, 48240, Note_off_c, 0, 43, 80
2, 48720, Note_on_c, 0, 57, 95
2, 48720, Note_on_c, 0, 53, 95
2, 48720, Note_on_c, 0, 48, 95
2, 48720, Note_on_c, 0, 45, 95
2, 48960, Note_off_c, 0, 57, 80
2, 48960, Note_off_c, 0, 53, 80
2, 48960, Note_off_c, 0, 48, 80
2, 48960, Note_off_c, 0, 45, 80
2, 49440, Note_on_c, 0, 55, 95
2, 49440, Note_on_c, 0, 52, 95
2, 49440, Note_on_c, 0, 47, 95
2, 49440, Note_on_c, 0, 43, 95
2, 49680, Note_off_c, 0, 55, 80
2, 49680, Note_off_c, 0, 52, 80
2, 49680, Note_off_c, 0, 47, 80
2, 49680, Note_off_c, 0, 43, 80
2, 50160, Note_on_c, 0, 55, 95
2, 50160, Note_on_c, 0, 50, 95
2, 50160, Note_on_c, 0, 47, 95
2, 50160, Note_on_c, 0, 43, 95
2, 50400, Note_off_c, 0, 55, 80
2, 50400, Note_off_c, 0, 50, 80
2, 50400, Note_off_c, 0, 47, 80
2, 50400, Note_off_c, 0, 43, 80
2, 50880, Note_on_c, 0, 55, 95
2, 50880, Note_on_c, 0, 52, 95
2, 50880, Note_on_c, 0, 48, 95
2, 50880, Note_on_c, 0, 43, 95
2, 51120, Note_off_c, 0, 55, 80
2, 51120, Note_off_c, 0, 52, 80
2, 51120, Note_off_c, 0, 48, 80
2, 51120, Note_off_c, 0, 43, 80
2, 51600, Note_on_c, 0, 55, 95
2, 51600, Note_on_c, 0, 52, 95
2, 51600, Note_on_c, 0, 48, 95
2, 51600, Note_on_c, 0, 43, 95
2, 51840, Note_off_c, 0, 55, 80
2, 51840, Note_off_c, 0, 52, 80
2, 51840, Note_off_c, 0, 48, 80
